Year,Player,TM,ATT,RusYDS,RusY/A,RusTD,FL,G,TmRBWR,RYOE,RYOE/ATT,RYOE%,TGT,REC,RecYDS,Y/R,RecTD,Routes,Y/RR,Open,Catch,YAC,Overall,Snaps,Snaps/G,Rush%,Tgt%,Touch %,Util%,In5ATT,In5RushTD,In5Rush%,RusTD%,xRusTD%,In5REC,In5TG,In5RecTD,RecTD%,xRecTD%,significant_injury,position,gsis_id,birth_date,draft_round,draft_pick,rookie_season,last_season,age,year_signed,years,inflated_value,inflated_guaranteed,inflated_apy,pct_gtd_sign
2018,Tevin Coleman,ATL,167.0,800.0,4.8,4.0,0.0,16.0,,-25.0,-0.15,32.3,44.0,32.0,276.0,8.6,5.0,206.0,1.34,51.0,53.0,74.0,72.0,581.0,36.0,29.0,8.0,34.0,36.0,6.0,0.0,0.462,0.024,0.0233,2.0,2.0,2.0,0.1136,0.0824,0.0,RB,00-0032058,1993-04-16,3.0,73.0,2015.0,2022.0,25.38,2015.0,4.0,6.767692,1.566635,1.691923,0.231
2019,Tevin Coleman,SF,137.0,544.0,4.0,6.0,0.0,14.0,,-1.0,-0.01,34.6,30.0,21.0,180.0,8.6,1.0,125.0,1.46,44.0,45.0,53.0,48.0,381.0,27.0,36.0,8.0,41.0,44.0,9.0,3.0,0.45,0.0438,0.0418,0.0,2.0,0.0,0.0333,0.049,0.0,RB,00-0032058,1993-04-16,3.0,73.0,2015.0,2022.0,26.38,2019.0,2.0,13.603613,5.201382,6.801807,0.382
2020,Tevin Coleman,SF,28.0,53.0,1.9,0.0,0.0,8.0,69.0,,,,5.0,4.0,34.0,8.5,0.0,,,,,,,63.0,8.0,44.0,8.0,51.0,52.0,1.0,0.0,0.042,0.0,0.0122,0.0,0.0,0.0,0.0,0.0128,0.0,RB,00-0032058,1993-04-16,3.0,73.0,2015.0,2022.0,27.38,2019.0,2.0,13.603613,5.201382,6.801807,0.382
2021,Tevin Coleman,NYJ,84.0,356.0,4.2,0.0,0.0,11.0,68.0,,,,16.0,11.0,49.0,4.5,0.0,,,,,,,180.0,16.0,47.0,9.0,53.0,56.0,6.0,0.0,0.261,0.0,0.0195,0.0,0.0,0.0,0.0,0.0302,0.0,RB,00-0032058,1993-04-16,3.0,73.0,2015.0,2022.0,28.38,2021.0,1.0,1.815452,0.660164,1.815452,0.364
2018,Todd Gurley II,LAR,256.0,1251.0,4.9,17.0,1.0,14.0,,-23.0,-0.09,38.0,81.0,59.0,580.0,9.8,4.0,356.0,1.64,45.0,25.0,66.0,49.0,826.0,59.0,31.0,10.0,38.0,41.0,22.0,11.0,0.917,0.0664,0.0581,0.0,2.0,0.0,0.0494,0.0501,0.0,RB,00-0032241,1994-08-03,1.0,10.0,2015.0,2020.0,24.08,2018.0,4.0,97.73702,37.310045,24.434255,0.382
2019,Todd Gurley II,LAR,223.0,857.0,3.8,12.0,2.0,15.0,,-193.0,-0.87,32.4,49.0,31.0,207.0,6.7,2.0,286.0,0.72,36.0,31.0,50.0,36.0,786.0,52.0,28.0,6.0,32.0,35.0,14.0,8.0,0.609,0.0538,0.0488,1.0,1.0,1.0,0.0408,0.0322,0.0,RB,00-0032241,1994-08-03,1.0,10.0,2015.0,2020.0,25.08,2018.0,4.0,97.73702,37.310045,24.434255,0.382
2020,Todd Gurley II,ATL,195.0,678.0,3.5,9.0,0.0,15.0,69.0,-103.0,-0.54,33.5,35.0,25.0,164.0,6.6,0.0,162.0,1.01,51.0,53.0,34.0,38.0,507.0,34.0,38.0,7.0,43.0,45.0,13.0,6.0,0.813,0.0462,0.0488,0.0,0.0,0.0,0.0,0.0039,0.0,RB,00-0032241,1994-08-03,1.0,10.0,2015.0,2020.0,26.08,2020.0,1.0,8.358224,8.358224,8.358224,1.0
2020,Tony Jones Jr.,NO,3.0,13.0,4.3,0.0,0.0,1.0,72.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,5.0,5.0,60.0,0.0,60.0,60.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,RB,00-0035860,1997-11-24,,,2020.0,2024.0,22.77,2020.0,3.0,3.487659,0.075984,1.162553,0.022
2021,Tony Jones Jr.,NO,54.0,142.0,2.6,0.0,0.0,10.0,69.0,,,,8.0,5.0,29.0,5.8,0.0,,,,,,,132.0,13.0,41.0,6.0,45.0,47.0,1.0,0.0,0.059,0.0,0.0074,0.0,0.0,0.0,0.0,0.0201,0.0,RB,00-0035860,1997-11-24,,,2020.0,2024.0,23.77,2021.0,2.0,2.45086,0.0,1.22543,0.0
2022,Tony Jones Jr.,SEA,10.0,24.0,2.4,0.0,0.0,3.0,71.0,,,,8.0,5.0,30.0,6.0,0.0,,,,,,,62.0,21.0,16.0,13.0,24.0,29.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,RB,00-0035860,1997-11-24,,,2020.0,2024.0,24.77,2022.0,1.0,0.299464,0.0,0.299464,0.0
2023,Tony Jones Jr.,ARI,26.0,95.0,3.7,2.0,0.0,6.0,72.0,,,,10.0,7.0,37.0,5.3,0.0,,,,,,,121.0,20.0,21.0,8.0,27.0,30.0,2.0,2.0,0.133,0.0769,0.0616,0.0,1.0,0.0,0.0,0.0278,0.0,RB,00-0035860,1997-11-24,,,2020.0,2024.0,25.77,2023.0,1.0,0.5151,0.0,0.5151,0.0
2019,Tony Pollard,DAL,86.0,455.0,5.3,2.0,1.0,15.0,,89.0,1.09,52.4,20.0,15.0,107.0,7.1,1.0,,,,,,,199.0,13.0,43.0,10.0,51.0,53.0,0.0,0.0,0.0,0.0233,0.0146,0.0,0.0,0.0,0.05,0.0459,0.0,RB,00-0035261,1997-04-30,4.0,128.0,2019.0,2026.0,22.34,2019.0,4.0,5.105881,1.07281,1.27647,0.21
2020,Tony Pollard,DAL,101.0,435.0,4.3,4.0,0.0,16.0,70.0,13.0,0.13,31.3,40.0,28.0,193.0,6.9,1.0,133.0,1.45,57.0,37.0,72.0,65.0,364.0,23.0,28.0,11.0,35.0,39.0,3.0,2.0,0.107,0.0396,0.0307,0.0,0.0,0.0,0.025,0.0307,0.0,RB,00-0035261,1997-04-30,4.0,128.0,2019.0,2026.0,23.34,2019.0,4.0,5.105881,1.07281,1.27647,0.21
2021,Tony Pollard,DAL,130.0,719.0,5.5,2.0,0.0,15.0,73.0,103.0,0.81,41.3,46.0,39.0,337.0,8.6,0.0,130.0,2.68,72.0,53.0,66.0,73.0,374.0,25.0,35.0,12.0,45.0,47.0,2.0,1.0,0.125,0.0154,0.0157,0.0,0.0,0.0,0.0,0.0109,0.0,RB,00-0035261,1997-04-30,4.0,128.0,2019.0,2026.0,24.34,2019.0,4.0,5.105881,1.07281,1.27647,0.21
2022,Tony Pollard,DAL,193.0,1007.0,5.2,9.0,0.0,16.0,73.0,226.0,1.17,40.9,55.0,39.0,371.0,9.5,3.0,231.0,1.71,38.0,64.0,44.0,47.0,569.0,36.0,34.0,10.0,41.0,44.0,7.0,2.0,0.269,0.0466,0.0354,0.0,0.0,0.0,0.0545,0.0439,0.0,RB,00-0035261,1997-04-30,4.0,128.0,2019.0,2026.0,25.34,2019.0,4.0,5.105881,1.07281,1.27647,0.21
2023,Tony Pollard,DAL,252.0,1005.0,4.0,6.0,1.0,17.0,73.0,-34.0,-0.14,36.5,67.0,55.0,311.0,5.7,0.0,375.0,0.91,32.0,74.0,32.0,40.0,836.0,49.0,30.0,8.0,37.0,38.0,16.0,2.0,0.696,0.0237,0.0325,0.0,0.0,0.0,0.0,0.0151,0.0,RB,00-0035261,1997-04-30,4.0,128.0,2019.0,2026.0,26.34,2023.0,1.0,13.520504,13.520504,13.520504,1.0
2024,Tony Pollard,TEN,260.0,1079.0,4.2,5.0,2.0,16.0,71.0,12.0,0.05,38.2,57.0,41.0,238.0,5.8,0.0,242.0,0.98,47.0,43.0,18.0,18.0,701.0,44.0,37.0,8.0,43.0,45.0,5.0,2.0,0.5,0.0192,0.0185,0.0,0.0,0.0,0.0,0.0057,0.0,RB,00-0035261,1997-04-30,4.0,128.0,2019.0,2026.0,27.34,2024.0,3.0,25.650352,12.371135,8.550117,0.482
2025,Tony Pollard,TEN,242.0,1082.0,4.5,5.0,3.0,17.0,70.0,113.0,0.47,40.2,41.0,33.0,206.0,6.2,0.0,243.0,0.85,68.0,73.0,19.0,41.0,657.0,39.0,37.0,6.0,42.0,43.0,4.0,2.0,0.5,0.0207,0.018,0.0,0.0,0.0,0.0,0.0044,0.0,RB,00-0035261,1997-04-30,4.0,128.0,2019.0,2026.0,28.34,2024.0,3.0,25.650352,12.371135,8.550117,0.482
2022,Travis Etienne Jr.,JAC,220.0,1125.0,5.1,5.0,2.0,17.0,70.0,231.0,1.06,47.0,45.0,35.0,316.0,9.0,0.0,284.0,1.22,46.0,54.0,38.0,40.0,669.0,39.0,33.0,7.0,38.0,40.0,13.0,3.0,0.765,0.0227,0.0296,0.0,1.0,0.0,0.0,0.0153,0.0,RB,00-0036973,1999-01-26,1.0,25.0,2021.0,2026.0,23.6,2021.0,4.0,21.287185,21.287185,5.321796,1.0
2023,Travis Etienne Jr.,JAC,267.0,1008.0,3.8,11.0,0.0,17.0,70.0,-77.0,-0.29,36.6,73.0,58.0,476.0,8.2,1.0,298.0,1.6,44.0,58.0,37.0,41.0,856.0,50.0,31.0,9.0,38.0,40.0,11.0,5.0,0.786,0.0412,0.0335,0.0,0.0,0.0,0.0137,0.0115,0.0,RB,00-0036973,1999-01-26,1.0,25.0,2021.0,2026.0,24.6,2021.0,4.0,21.287185,21.287185,5.321796,1.0
2024,Travis Etienne Jr.,JAC,150.0,558.0,3.7,2.0,1.0,15.0,70.0,-43.0,-0.29,30.4,52.0,39.0,254.0,6.5,0.0,204.0,1.25,57.0,40.0,25.0,27.0,494.0,33.0,30.0,11.0,38.0,41.0,5.0,2.0,0.357,0.0133,0.0179,0.0,0.0,0.0,0.0,0.0108,0.0,RB,00-0036973,1999-01-26,1.0,25.0,2021.0,2026.0,25.6,2021.0,4.0,21.287185,21.287185,5.321796,1.0
2025,Travis Etienne Jr.,JAC,260.0,1107.0,4.3,7.0,0.0,17.0,73.0,44.0,0.17,37.8,52.0,36.0,292.0,8.1,6.0,228.0,1.5,73.0,70.0,48.0,66.0,691.0,41.0,38.0,8.0,43.0,45.0,11.0,2.0,0.611,0.0269,0.0292,0.0,1.0,0.0,0.1154,0.0828,0.0,RB,00-0036973,1999-01-26,1.0,25.0,2021.0,2026.0,26.6,,,,,,
2019,Travis Homer,SEA,18.0,114.0,6.3,0.0,0.0,16.0,,,,,13.0,11.0,56.0,5.1,0.0,,,,,,,84.0,5.0,21.0,15.0,35.0,37.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,RB,00-0035594,1998-08-07,6.0,204.0,2019.0,2026.0,21.07,2019.0,4.0,4.262508,0.229437,1.065627,0.054
2020,Travis Homer,SEA,25.0,88.0,3.5,0.0,0.0,9.0,70.0,,,,10.0,9.0,90.0,10.0,1.0,,,,,,,138.0,15.0,18.0,7.0,25.0,25.0,2.0,0.0,0.1,,,1.0,1.0,1.0,,,0.0,RB,00-0035594,1998-08-07,6.0,204.0,2019.0,2026.0,22.07,2019.0,4.0,4.262508,0.229437,1.065627,0.054
2021,Travis Homer,SEA,21.0,177.0,8.4,1.0,0.0,14.0,68.0,,,,20.0,16.0,161.0,10.1,0.0,,,,,,,181.0,13.0,12.0,11.0,20.0,23.0,1.0,0.0,0.059,,,0.0,0.0,0.0,,,0.0,RB,00-0035594,1998-08-07,6.0,204.0,2019.0,2026.0,23.07,2019.0,4.0,4.262508,0.229437,1.065627,0.054
2022,Travis Homer,SEA,19.0,74.0,3.9,0.0,1.0,12.0,71.0,,,,18.0,16.0,157.0,9.8,1.0,,,,,,,165.0,17.0,12.0,11.0,21.0,22.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,RB,00-0035594,1998-08-07,6.0,204.0,2019.0,2026.0,24.07,2019.0,4.0,4.262508,0.229437,1.065627,0.054
2025,TreVeyon Henderson,NE,180.0,911.0,5.1,9.0,1.0,17.0,72.0,149.0,0.85,39.8,42.0,35.0,221.0,6.3,1.0,246.0,1.03,78.0,68.0,25.0,48.0,501.0,29.0,36.0,8.0,43.0,44.0,6.0,1.0,0.286,0.05,0.0407,1.0,1.0,0.0,0.0238,0.0296,0.0,RB,00-0040734,2002-10-22,2.0,38.0,2025.0,2026.0,22.86,2025.0,4.0,12.021311,12.021311,3.005328,1.0
2024,Trey Benson,ARI,63.0,291.0,4.6,1.0,0.0,13.0,72.0,,,,6.0,6.0,59.0,9.8,0.0,,,,,,,137.0,11.0,46.0,4.0,50.0,50.0,1.0,1.0,0.071,0.0159,0.014,0.0,0.0,0.0,0.0,0.0035,0.0,RB,00-0039921,2002-07-23,3.0,66.0,2024.0,2026.0,22.11,2024.0,4.0,7.146254,1.447015,1.786564,0.202
2025,Trey Benson,ARI,29.0,160.0,5.5,0.0,0.0,5.0,71.0,,,,16.0,13.0,64.0,4.9,0.0,,,,,,,123.0,31.0,24.0,13.0,34.0,37.0,1.0,0.0,0.071,0.0,0.0121,0.0,0.0,0.0,0.0,0.0131,1.0,RB,00-0039921,2002-07-23,3.0,66.0,2024.0,2026.0,23.11,2024.0,4.0,7.146254,1.447015,1.786564,0.202
2021,Trey Sermon,SF,41.0,167.0,4.1,1.0,0.0,6.0,70.0,,,,4.0,3.0,26.0,8.7,0.0,,,,,,,107.0,18.0,38.0,4.0,41.0,42.0,1.0,1.0,0.077,0.0244,0.0191,0.0,0.0,0.0,0.0,0.0079,1.0,RB,00-0036984,1999-01-30,3.0,88.0,2021.0,2026.0,22.59,2021.0,4.0,8.042344,1.491892,2.010587,0.186
2022,Trey Sermon,PHI,2.0,19.0,9.5,0.0,0.0,1.0,75.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,5.0,5.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,RB,00-0036984,1999-01-30,3.0,88.0,2021.0,2026.0,23.59,2021.0,4.0,8.042344,1.491892,2.010587,0.186
2023,Trey Sermon,IND,35.0,160.0,4.6,0.0,0.0,8.0,74.0,,,,6.0,3.0,13.0,4.3,0.0,,,,,,,100.0,13.0,35.0,6.0,38.0,41.0,0.0,0.0,0.0,0.0,0.0041,0.0,0.0,0.0,0.0,0.002,0.0,RB,00-0036984,1999-01-30,3.0,88.0,2021.0,2026.0,24.59,2023.0,1.0,0.289409,0.0,0.289409,0.0
2024,Trey Sermon,IND,56.0,159.0,2.8,2.0,0.0,15.0,74.0,,,,19.0,16.0,99.0,6.2,0.0,,,,,,,241.0,16.0,23.0,8.0,30.0,31.0,7.0,2.0,0.269,0.0357,0.0471,0.0,0.0,0.0,0.0,0.0102,0.0,RB,00-0036984,1999-01-30,3.0,88.0,2021.0,2026.0,25.59,2024.0,1.0,1.24419,0.0,1.24419,0.0
2022,Ty Chandler,MIN,6.0,20.0,3.3,0.0,0.0,2.0,71.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,12.0,12.0,50.0,0.0,50.0,50.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,RB,00-0037276,1998-05-12,5.0,169.0,2022.0,2026.0,24.31,2022.0,4.0,5.727204,0.432333,1.431801,0.075
2023,Ty Chandler,MIN,102.0,461.0,4.5,3.0,0.0,16.0,72.0,-14.0,-0.14,41.4,25.0,21.0,159.0,7.6,0.0,,,,,,,307.0,24.0,33.0,8.0,40.0,41.0,3.0,3.0,0.25,0.0294,0.0245,0.0,0.0,0.0,0.0,0.0141,0.0,RB,00-0037276,1998-05-12,5.0,169.0,2022.0,2026.0,25.31,2022.0,4.0,5.727204,0.432333,1.431801,0.075
2024,Ty Chandler,MIN,56.0,182.0,3.3,0.0,0.0,15.0,72.0,,,,6.0,6.0,42.0,7.0,0.0,,,,,,,153.0,13.0,37.0,4.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0054,0.0,0.0,0.0,0.0,0.0128,0.0,RB,00-0037276,1998-05-12,5.0,169.0,2022.0,2026.0,26.31,2022.0,4.0,5.727204,0.432333,1.431801,0.075
2019,Ty Johnson,DET,63.0,273.0,4.3,0.0,1.0,16.0,,,,,31.0,24.0,109.0,4.5,0.0,156.0,0.7,44.0,47.0,12.0,15.0,312.0,20.0,20.0,10.0,28.0,30.0,1.0,0.0,0.067,0.0,0.01,0.0,0.0,0.0,0.0,0.0091,0.0,RB,00-0035537,1997-09-17,6.0,186.0,2019.0,2026.0,21.95,2019.0,4.0,4.309234,0.276163,1.077309,0.064
2020,Ty Johnson,NYJ,54.0,254.0,4.7,1.0,0.0,13.0,67.0,,,,21.0,16.0,99.0,6.2,1.0,,,,,,,174.0,13.0,31.0,12.0,40.0,43.0,4.0,1.0,0.133,0.0185,0.0286,0.0,0.0,0.0,0.0476,0.0295,0.0,RB,00-0035537,1997-09-17,6.0,186.0,2019.0,2026.0,22.96,2019.0,4.0,4.309234,0.276163,1.077309,0.064
2021,Ty Johnson,NYJ,61.0,238.0,3.9,2.0,1.0,15.0,68.0,,,,55.0,34.0,372.0,10.9,2.0,216.0,1.72,55.0,16.0,96.0,74.0,408.0,27.0,15.0,13.0,23.0,28.0,6.0,2.0,0.261,0.0328,0.0417,0.0,0.0,0.0,0.0364,0.0256,0.0,RB,00-0035537,1997-09-17,6.0,186.0,2019.0,2026.0,23.96,2019.0,4.0,4.309234,0.276163,1.077309,0.064
2022,Ty Johnson,NYJ,30.0,160.0,5.3,1.0,0.0,12.0,69.0,,,,24.0,12.0,88.0,7.3,0.0,94.0,0.94,66.0,22.0,47.0,40.0,172.0,17.0,17.0,14.0,24.0,31.0,0.0,0.0,0.0,0.0333,0.0212,0.0,0.0,0.0,0.0,0.0028,0.0,RB,00-0035537,1997-09-17,6.0,186.0,2019.0,2026.0,24.96,2019.0,4.0,4.309234,0.276163,1.077309,0.064
2023,Ty Johnson,BUF,30.0,132.0,4.4,0.0,0.0,9.0,71.0,,,,7.0,7.0,62.0,8.9,1.0,,,,,,,91.0,11.0,33.0,8.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0073,0.0,0.0,0.0,0.1429,0.086,0.0,RB,00-0035537,1997-09-17,6.0,186.0,2019.0,2026.0,25.95,2023.0,1.0,1.651375,0.334964,1.651375,0.203
2024,Ty Johnson,BUF,41.0,213.0,5.2,1.0,0.0,17.0,71.0,,,,25.0,18.0,284.0,15.8,3.0,200.0,1.59,15.0,69.0,46.0,43.0,316.0,19.0,13.0,8.0,19.0,21.0,2.0,1.0,0.125,0.0244,0.0279,1.0,1.0,1.0,0.12,0.0835,0.0,RB,00-0035537,1997-09-17,6.0,186.0,2019.0,2026.0,26.96,2024.0,1.0,1.52428,0.7872,1.52428,0.516
2025,Ty Johnson,BUF,50.0,200.0,4.0,3.0,0.0,17.0,75.0,,,,33.0,24.0,263.0,11.0,2.0,,,,,,,335.0,20.0,15.0,10.0,22.0,25.0,3.0,2.0,0.143,0.06,0.0638,0.0,0.0,0.0,0.0606,0.0419,0.0,RB,00-0035537,1997-09-17,6.0,186.0,2019.0,2026.0,27.96,2025.0,2.0,5.393983,2.686203,2.696991,0.498
2018,Ty Montgomery II,BAL,41.0,188.0,4.6,1.0,1.0,13.0,,,,,40.0,25.0,235.0,9.4,0.0,113.0,2.08,56.0,42.0,48.0,46.0,264.0,20.0,16.0,15.0,25.0,31.0,1.0,1.0,0.143,0.0244,0.0228,0.0,1.0,0.0,0.0,0.0108,0.0,RB,00-0032200,1993-01-22,3.0,94.0,2015.0,2023.0,25.61,2015.0,4.0,6.198889,1.275063,1.549723,0.206
2019,Ty Montgomery II,NYJ,32.0,103.0,3.2,0.0,0.0,16.0,,,,,17.0,13.0,90.0,6.9,0.0,,,,,,,151.0,9.0,21.0,11.0,30.0,32.0,0.0,0.0,0.0,0.0,0.0032,0.0,0.0,0.0,0.0,0.0134,0.0,RB,00-0032200,1993-01-22,3.0,94.0,2015.0,2023.0,26.61,2019.0,1.0,1.43238,0.144038,1.43238,0.101
2020,Ty Montgomery II,NO,19.0,101.0,5.3,0.0,0.0,6.0,72.0,,,,6.0,3.0,27.0,9.0,0.0,,,,,,,72.0,12.0,26.0,8.0,31.0,35.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,RB,00-0032200,1993-01-22,3.0,94.0,2015.0,2023.0,27.61,2020.0,1.0,1.591862,0.208956,1.591862,0.131
2021,Ty Montgomery II,NO,15.0,44.0,2.9,0.0,0.0,14.0,69.0,,,,26.0,16.0,95.0,5.9,0.0,,,,,,,300.0,21.0,5.0,9.0,10.0,14.0,0.0,0.0,0.0,,,1.0,1.0,0.0,,,0.0,RB,00-0032200,1993-01-22,3.0,94.0,2015.0,2023.0,28.61,2021.0,1.0,1.860838,0.226932,1.860838,0.122
2023,Tyjae Spears,TEN,100.0,453.0,4.5,2.0,0.0,17.0,71.0,-14.0,-0.15,33.0,70.0,52.0,385.0,7.4,1.0,232.0,1.66,65.0,46.0,63.0,65.0,558.0,33.0,18.0,13.0,27.0,30.0,2.0,0.0,0.118,0.02,0.0201,0.0,1.0,0.0,0.0143,0.0183,0.0,RB,00-0039032,2001-06-15,3.0,81.0,2023.0,2026.0,22.21,2023.0,4.0,7.356625,1.330698,1.839157,0.181
